Time, x
1.9900000000000015, 0.863304574531618
2.0000000000000013, 0.8646647167406429
2.010000000000001, 0.8660113253085644
2.020000000000001, 0.8673445348973613
2.0300000000000007, 0.8686644788291036
2.0400000000000005, 0.8699712890992843
2.0500000000000003, 0.8712650963900197
2.06, 0.8725460300831167
2.07, 0.8738142182730122
2.0799999999999996, 0.8750697877795819
2.0899999999999994, 0.8763128641608229
2.099999999999999, 0.877543571725409
2.109999999999999, 0.8787620335451224
2.1199999999999988, 0.8799683714671603
2.1299999999999986, 0.8811627061263203
2.1399999999999983, 0.8823451569570635
2.149999999999998, 0.8835158422054584
2.159999999999998, 0.8846748789410054
2.1699999999999977, 0.8858223830683437
2.1799999999999975, 0.8869584693388425
2.1899999999999973, 0.8880832513620754
2.199999999999997, 0.8891968416171823
2.209999999999997, 0.8902993514641164
2.2199999999999966, 0.8913908911547813
2.2299999999999964, 0.8924715698440556
2.239999999999996, 0.8935414956007088
2.249999999999996, 0.8946007754182081
2.259999999999996, 0.895649515225418
2.2699999999999956, 0.8966878198971933
2.2799999999999954, 0.8977157932648662
2.289999999999995, 0.8987335381266301
2.299999999999995, 0.8997411562578195
2.3099999999999947, 0.9007387484210869
2.3199999999999945, 0.9017264143764802
2.3299999999999943, 0.9027042528914178
2.339999999999994, 0.9036723617505661
2.349999999999994, 0.9046308377656178
2.3599999999999937, 0.9055797767849731
2.3699999999999934, 0.9065192737033247
2.3799999999999932, 0.9074494224711475
2.389999999999993, 0.908370316104093
2.399999999999993, 0.9092820466922923
2.4099999999999926, 0.9101847054095638
2.4199999999999924, 0.9110783825225314
2.429999999999992, 0.9119631673996511
2.439999999999992, 0.912839148520148
2.4499999999999917, 0.9137064134828641
2.4599999999999915, 0.9145650490150183
2.4699999999999913, 0.9154151409808795
2.479999999999991, 0.9162567743903526
2.489999999999991, 0.9170900334074799
2.4999999999999907, 0.9179150013588574
2.5099999999999905, 0.9187317607419678
2.5199999999999902, 0.9195403932334301
2.52999999999999, 0.9203409796971671
2.53999999999999, 0.9211336001924925
2.5499999999999896, 0.9219183339821161
2.5599999999999894, 0.922695259540071
2.569999999999989, 0.9234644545595604
2.579999999999989, 0.9242259959607272
2.5899999999999888, 0.9249799598983461
2.5999999999999885, 0.9257264217694393
2.6099999999999883, 0.9264654562208158
2.619999999999988, 0.9271971371565365
2.629999999999988, 0.927921537745305
2.6399999999999877, 0.9286387304277836
2.6499999999999875, 0.9293487869238382
2.6599999999999873, 0.9300517782397102
2.669999999999987, 0.9307477746751169
2.679999999999987, 0.931436845830282
2.6899999999999866, 0.9321190606128951
2.6999999999999864, 0.9327944872450029
2.709999999999986, 0.9334631932698316
2.719999999999986, 0.9341252455585409
2.7299999999999858, 0.9347807103169113
2.7399999999999856, 0.935429653091965
2.7499999999999853, 0.9360721387785201
2.759999999999985, 0.9367082316256808
2.769999999999985, 0.9373379952432618
2.7799999999999847, 0.9379614926081496
2.7899999999999845, 0.9385787860706004
2.7999999999999843, 0.9391899373604747
2.809999999999984, 0.939795007593411
2.819999999999984, 0.9403940572769365
2.8299999999999836, 0.9409871463165189
2.8399999999999834, 0.9415743340215564
2.849999999999983, 0.9421556791113089
2.859999999999983, 0.9427312397207698
2.869999999999983, 0.9433010734064795
2.8799999999999826, 0.9438652371522815
2.8899999999999824, 0.9444237873750206
2.899999999999982, 0.9449767799301846
2.909999999999982, 0.9455242701174896
2.9199999999999817, 0.9460663126864107
2.9299999999999815, 0.9466029618416565
2.9399999999999813, 0.9471342712485896
2.949999999999981, 0.9476602940385935
2.959999999999981, 0.9481810828143856
2.9699999999999807, 0.9486966896552774
2.9799999999999804, 0.9492071661223828
2.9899999999999802, 0.9497125632637737
2.99999999999998, 0.9502129316195855
3.00999999999998, 0.9507083212270708
3.0199999999999796, 0.9511987816256031
3.0299999999999794, 0.951684361861631
3.039999999999979, 0.9521651104935825
3.049999999999979, 0.9526410755967217
3.0599999999999787, 0.9531123047679555
3.0699999999999785, 0.9535788451305937
3.0799999999999783, 0.9540407433390612
3.089999999999978, 0.954498045583564
3.099999999999978, 0.9549507975947075
3.1099999999999777, 0.95539904464807
3.1199999999999775, 0.9558428315687305
3.1299999999999772, 0.9562822027357509
3.139999999999977, 0.956717202086614
3.149999999999977, 0.9571478731216174
3.1599999999999766, 0.9575742589082235
3.1699999999999764, 0.9579964020853661
3.179999999999976, 0.9584143448677148
3.189999999999976, 0.9588281290498962
3.1999999999999758, 0.9592377960106733
3.2099999999999755, 0.9596433867170835
3.2199999999999753, 0.9600449417285355
3.229999999999975, 0.960442501200865
3.239999999999975, 0.9608361048903507
3.2499999999999747, 0.9612257921576892
3.2599999999999745, 0.9616116019719323
3.2699999999999743, 0.9619935729143827
3.279999999999974, 0.9623717431824531
3.289999999999974, 0.9627461505934855
3.2999999999999736, 0.9631168325885328
3.3099999999999734, 0.9634838262361034
3.319999999999973, 0.963847168235868
3.329999999999973, 0.9642068949223295
3.3399999999999728, 0.964563042268456
3.3499999999999726, 0.9649156458892791
3.3599999999999723, 0.9652647410454547
3.369999999999972, 0.9656103626467892
3.379999999999972, 0.9659525452557309
3.3899999999999717, 0.9662913230908258
3.3999999999999715, 0.9666267300301395
3.4099999999999713, 0.9669587996146458
3.419999999999971, 0.9672875650515796
3.429999999999971, 0.9676130592177588
3.4399999999999706, 0.967935314662871
3.4499999999999704, 0.9682543636127293
3.45999999999997, 0.9685702379724948
3.46999999999997, 0.9688829693298664
3.47999999999997, 0.9691925889582406
3.4899999999999696, 0.9694991278198382
3.4999999999999694, 0.9698026165688007
3.509999999999969, 0.9701030855542562
3.519999999999969, 0.9704005648233534
3.5299999999999687, 0.9706950841242671
3.5399999999999685, 0.9709866729091728
3.5499999999999683, 0.9712753603371922
3.559999999999968, 0.9715611752773085
3.569999999999968, 0.9718441463112538
3.5799999999999677, 0.9721243017363675
3.5899999999999674, 0.9724016695684256
3.5999999999999672, 0.9726762775444422
3.609999999999967, 0.9729481531254438
3.619999999999967, 0.9732173234992152
3.6299999999999666, 0.973483815583018
3.6399999999999664, 0.9737476560262827
3.649999999999966, 0.9740088712132733
3.659999999999966, 0.9742674872657264
3.6699999999999657, 0.9745235300454627
3.6799999999999655, 0.9747770251569734
3.6899999999999653, 0.9750279979499811
3.699999999999965, 0.9752764735219741
3.709999999999965, 0.9755224767207168
3.7199999999999647, 0.9757660321467339
3.7299999999999645, 0.976007164155771
3.7399999999999642, 0.9762458968612301
3.749999999999964, 0.9764822541365805
3.759999999999964, 0.9767162596177468
3.7699999999999636, 0.9769479367054721
3.7799999999999634, 0.9771773085676582
3.789999999999963, 0.9774043981416825
3.799999999999963, 0.9776292281366915
3.8099999999999627, 0.9778518210358722
3.8199999999999625, 0.9780721990987
3.8299999999999623, 0.9782903843631648
3.839999999999962, 0.978506398647975
3.849999999999962, 0.9787202635547388
3.8599999999999617, 0.9789320004701254
3.8699999999999615, 0.9791416305680026
3.8799999999999613, 0.9793491748115549
3.889999999999961, 0.9795546539553797
3.899999999999961, 0.9797580885475624
3.9099999999999606, 0.979959498931732
3.9199999999999604, 0.9801589052490945
3.92999999999996, 0.9803563274404481
3.93999999999996, 0.9805517852481762
3.9499999999999598, 0.9807452982182225
3.9599999999999596, 0.9809368857020454
3.9699999999999593, 0.9811265668585528
3.979999999999959, 0.9813143606560185
3.989999999999959, 0.9815002858739786
3.9999999999999587, 0.98168436110511
4.009999999999959, 0.9818666047570892
4.019999999999959, 0.9820470350544331
4.0299999999999585, 0.9822256700403219
4.039999999999958, 0.9824025275784031
4.049999999999958, 0.9825776253545777
4.059999999999958, 0.9827509808787694
4.069999999999958, 0.9829226114866751
4.079999999999957, 0.9830925343414986
4.089999999999957, 0.9832607664356668
4.099999999999957, 0.9834273245925296
4.109999999999957, 0.9835922254680411
4.119999999999957, 0.9837554855524266
4.129999999999956, 0.9839171211718305
4.139999999999956, 0.9840771484899494
4.149999999999956, 0.9842355835096485
4.159999999999956, 0.9843924420745617
4.1699999999999555, 0.9845477398706762
4.179999999999955, 0.9847014924279013
4.189999999999955, 0.9848537151216206
4.199999999999955, 0.9850044231742303
4.209999999999955, 0.9851536316566614
4.2199999999999545, 0.9853013554898863
4.229999999999954, 0.9854476094464115
4.239999999999954, 0.9855924081517546
4.249999999999954, 0.9857357660859069
4.259999999999954, 0.9858776975847809
4.269999999999953, 0.9860182168416451
4.279999999999953, 0.9861573379085422
4.289999999999953, 0.9862950746976948
4.299999999999953, 0.9864314409828966
4.3099999999999525, 0.9865664504008897
4.319999999999952, 0.9867001164527285
4.329999999999952, 0.9868324525051295
4.339999999999952, 0.9869634717918082
4.349999999999952, 0.9870931874148026
4.3599999999999515, 0.9872216123457829
4.369999999999951, 0.9873487594273492
4.379999999999951, 0.9874746413743158
4.389999999999951, 0.9875992707749822
4.399999999999951, 0.9877226600923924
4.40999999999995, 0.9878448216655809
4.41999999999995, 0.9879657677108067
4.42999999999995, 0.9880855103227753
4.43999999999995, 0.9882040614758475
4.4499999999999496, 0.9883214330252376
4.459999999999949, 0.9884376367081982
4.469999999999949, 0.9885526841451945
4.479999999999949, 0.988666586841066
4.489999999999949, 0.9887793561861773
4.4999999999999485, 0.9888910034575569
4.509999999999948, 0.9890015398200248
4.519999999999948, 0.9891109763273096
4.529999999999948, 0.989219323923153
4.539999999999948, 0.989326593442405
4.549999999999947, 0.989432795612107
4.559999999999947, 0.9895379410525642
4.569999999999947, 0.9896420402784085
4.579999999999947, 0.9897451036996492
4.589999999999947, 0.9898471416227141
4.599999999999946, 0.9899481642514808
4.609999999999946, 0.9900481816882962
4.619999999999946, 0.9901472039349875
4.629999999999946, 0.9902452408938617
4.6399999999999455, 0.9903423023686965
4.649999999999945, 0.9904383980657202
4.659999999999945, 0.9905335375945826
4.669999999999945, 0.9906277304693158
4.679999999999945, 0.9907209861092859
4.689999999999944, 0.9908133138401346
4.699999999999944, 0.9909047228947119
4.709999999999944, 0.9909952224139993
4.719999999999944, 0.9910848214480242
4.729999999999944, 0.9911735289567648
4.739999999999943, 0.9912613538110459
4.749999999999943, 0.9913483047934258
4.759999999999943, 0.9914343905990756
4.769999999999943, 0.9915196198366474
4.7799999999999425, 0.9916040010291359
4.789999999999942, 0.9916875426147309
4.799999999999942, 0.9917702529476604
4.809999999999942, 0.9918521402990267
4.819999999999942, 0.991933212857633
4.8299999999999415, 0.9920134787308029
4.839999999999941, 0.9920929459451906
4.849999999999941, 0.9921716224475837
4.859999999999941, 0.992249516105698
4.869999999999941, 0.9923266347089642
4.87999999999994, 0.992402985969307
4.88999999999994, 0.9924785775219159
4.89999999999994, 0.9925534169260094
4.90999999999994, 0.99262751166559
4.9199999999999395, 0.9927008691501936
4.929999999999939, 0.9927734967156296
4.939999999999939, 0.9928454016247154
4.949999999999939, 0.9929165910680015
4.959999999999939, 0.9929870721644916
4.9699999999999385, 0.9930568519623542
4.979999999999938, 0.9931259374396271
4.989999999999938, 0.9931943355049156
4.999999999999938, 0.9932620529980835
